area,rot-agree,rot-categorization,rot-moral-foundations,rot-judgment,action,action-moral-judgment,action-legal,label,action_ukr
dearabby,4.0,morality-ethics|social-norms,care-harm,it's understandable,not wanting to hurt your partner's feelings.,0.0,legal,1,не бажаючи зашкодити почуттям вашого партнера.
confessions,4.0,description,care-harm,it is depressing,not wanting to live anymore,-1.0,legal,0,не бажаючи більше жити.
rocstories,4.0,social-norms|description,care-harm|fairness-cheating,It's understandable,not wanting to overpay for something.,0.0,legal,1,не бажаючи переплачувати за щось.
amitheasshole,4.0,morality-ethics,care-harm|fairness-cheating,It's understandable,not wanting to work with someone who upsets you.,0.0,legal,1,"не бажаєте працювати з тим, хто вас засмучує."
amitheasshole,4.0,morality-ethics,care-harm|authority-subversion,It's okay,not wanting your child to take drugs.,0.0,legal,1,"не бажаєте, щоб ваша дитина вживала наркотики."
dearabby,4.0,advice,care-harm|authority-subversion,It's good,not wanting your past bringing you down.,1.0,legal,2,"не бажаючи, щоб ваше минуле заважало вам."
amitheasshole,4.0,morality-ethics,care-harm,It is expected,nurses making their patients lives easier and not harder.,0.0,legal,1,"медсестри роблять життя своїх пацієнтів легшим, а не важчим."
confessions,4.0,morality-ethics,care-harm,is wrong,objectifying other people.,-2.0,legal,0,об'єктифікації інших людей.
confessions,4.0,social-norms,care-harm,It is not normal,obsessing on one emotion,-1.0,legal,0,одержимість однією емоцією.
confessions,4.0,morality-ethics|advice,care-harm,It's unhealthy,obsessing over a medical condition,-1.0,legal,0,одержимість медичним станом.
confessions,4.0,morality-ethics,care-harm|sanctity-degradation,it's expected,obtaining consent before performing sexual fetish acts with another person.,0.0,legal,1,отримання згоди перед виконанням сексуальних фетишних актів з іншою людиною.
rocstories,4.0,social-norms,care-harm|fairness-cheating,it's okay,occasionally treating yourself to something expensive.,0.0,legal,1,"час від часу, пригощаючи себе чимось дорогим."
amitheasshole,4.0,morality-ethics,care-harm,it's nice,offering help to those that need it,1.0,legal,2,"надання допомоги тим, хто цього потребує."
rocstories,4.0,morality-ethics|advice,care-harm,should,offering to help someone who seems lost,1.0,legal,2,"пропонуємо допомогу тому, хто, здається, загубився."
amitheasshole,4.0,morality-ethics,care-harm,It's selfish,only caring about yourself.,-1.0,legal,0,Тільки піклуючись про себе.
rocstories,4.0,morality-ethics|advice,care-harm|fairness-cheating|authority-subversion,you should,only giving a pet to your kids when they agree to take care of it.,0.0,legal,1,"Тільки даруючи вихованця своїм дітям, коли вони погоджуються піклуватися про нього."
dearabby,4.0,description,care-harm|loyalty-betrayal,It's rude,only talking to family for selfish reasons,-1.0,legal,0,говорити з сім'єю лише з егоїстичних міркувань.
rocstories,4.0,advice,care-harm,appreciated,ordering room service.,1.0,legal,2,замовлення обслуговування в номері.
rocstories,4.0,advice,care-harm,it's good,organzing your things.,1.0,legal,2,організація ваших речей.
amitheasshole,4.0,morality-ethics|social-norms,care-harm,You shouldn't,ostracizing the mentally challenged.,-1.0,illegal,0,ізолюючи людей з розумовою недостатністю.
confessions,4.0,advice,care-harm,It's bad,overdosing,-2.0,legal,0,передозування.
confessions,4.0,advice,care-harm,bad,overeating,-1.0,legal,0,переїдання.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|sanctity-degradation,it's wrong,overreacting to a misunderstanding.,-1.0,legal,0,надмірно реагує на непорозуміння.
amitheasshole,4.0,social-norms,care-harm,You shouldn't,overstaying your welcome.,-1.0,legal,0,перевищення терміну перебування.
rocstories,4.0,advice,care-harm|sanctity-degradation,should,packaging your belongings to keep them safe,1.0,legal,2,"упаковка ваших речей, щоб зберегти їх у безпеці."
rocstories,4.0,social-norms,care-harm,It's kind,packing food for the people you are with.,2.0,legal,2,"упаковка їжі для людей, з якими ви знаходитесь."
rocstories,4.0,morality-ethics|social-norms,care-harm,It's good,packing sunblock when taking your kids to the beach,0.0,legal,1,"упаковка сонцезахисного крему, коли ви берете дітей на пляж."
confessions,4.0,description,care-harm,it's bad,panicking,-1.0,legal,0,в паніці.
rocstories,4.0,social-norms,care-harm,It's normal,parents and children doing activities together.,0.0,legal,1,батьки та діти займаються разом.
dearabby,4.0,morality-ethics,care-harm,is normal,parents being concerned about children,0.0,legal,1,"батьки, які турбуються про дітей."
rocstories,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,expected,parents being loving towards their children.,0.0,legal,1,батьки люблять своїх дітей.
amitheasshole,4.0,morality-ethics,care-harm,It's normal,parents caring about the well-being of their children.,0.0,legal,1,"батьки, які піклуються про благополуччя своїх дітей."
confessions,4.0,morality-ethics,care-harm,it is expected,parents caring for and protecting their children,0.0,legal,1,"батьки, які піклуються та захищають своїх дітей."
dearabby,4.0,social-norms|description,care-harm,It's expected,parents doing what's best for their children,0.0,legal,1,"батьки роблять те, що найкраще для своїх дітей."
rocstories,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,expected,parents keeping their children safe.,0.0,legal,1,батьки забезпечують безпеку своїх дітей.
rocstories,4.0,social-norms|description,care-harm,It's normal,parents trying to ensure their children do better than them,0.0,legal,1,"батьки намагаються забезпечити своїм дітям краще, ніж їм самим."
